Luna/Zi,region,County,phenomena,GRAV. 10 - PM 10_Valoare [µg/m³],MTX - Presiunea aerului_Valoare [mbar],MTX - Temperatura aer_Valoare [°C],MTX - Umiditate relativa_Valoare [%]
2010-03-16,Muntenia,B,"['Lapoviță', 'Lapoviță']",20.0,1006.26,3.5425,57.2
2010-03-17,Muntenia,B,['Precipitații slabe'],21.66666666666667,1014.42,2.3575,49.4
2010-03-19,Muntenia,B,['Vreme insorita'],67.625,1018.24,7.23,43.6
2010-03-20,Muntenia,B,['Ploaie'],57.5,1012.48,10.135,42.2
2010-03-21,Muntenia,B,"['Ceata', 'Ploaie']",43.5,1006.92,12.9375,39.6
2010-03-22,Muntenia,B,['Ploaie'],59.875,1005.92,14.585,42.8
2010-03-23,Muntenia,B,"['Ploaie', 'Ploaie']",22.75,1011.48,7.347499999999999,77.0
2010-03-24,Muntenia,B,"['Vreme frumoasă', 'Ploi', 'Ploaie']",37.125,1008.1,10.3125,70.2
2010-03-25,Muntenia,B,"['Ploaie', 'Averse']",46.0,1012.16,12.4775,46.4
2010-03-26,Muntenia,B,['Ploi'],40.625,1013.14,9.170000000000002,55.0
2010-03-27,Muntenia,B,"['Ploaie', 'Lapoviță', 'Ploaie', 'Averse', 'Descărcări electrice']",49.875,1001.96,8.5675,65.4
2010-03-30,Muntenia,B,"['Soare', 'Vreme buna', 'Averse']",37.875,1002.46,11.575,58.8
2010-03-31,Muntenia,B,"['Ploi', 'Ploaie']",34.28571428571428,997.06,9.24,79.2
2010-01-04,Muntenia,B,"['Ploaie', 'Vânt', 'Ploaie']",25.875,998.9199999999998,11.815,68.6
2010-03-04,Muntenia,B,"['Ploi', 'Averse']",24.75,1004.96,11.095,58.4
2010-05-04,Muntenia,B,['Ploaie'],20.0,1007.16,11.5225,50.2
2010-06-04,Muntenia,B,"['Ploaie', 'Ploaie']",19.14285714285714,1001.55,8.6975,93.5
2010-07-04,Muntenia,B,"['Ploaie', 'Ploi slabe']",31.85714285714286,1004.56,12.885,42.4
2010-08-04,Muntenia,B,['Ploaie'],38.625,1009.22,13.1325,39.0
2010-09-04,Muntenia,B,"['Soare', 'Averse', 'Ploaie slabă']",52.125,1010.34,12.49,42.8
2010-11-04,Muntenia,B,['Ploaie'],24.875,1003.1,10.7,68.0
2010-12-04,Muntenia,B,['Ploi'],28.0,1004.66,10.2625,63.0
2010-04-14,Muntenia,B,['Ploaie'],33.0,1003.78,10.115,54.0
2010-04-15,Muntenia,B,"['Averse', 'Fulger', 'Trăsnet']",30.75,1001.9,9.2475,86.6
2010-04-17,Muntenia,B,"['Averse', 'Ploi']",22.0,1003.92,13.335,65.8
2010-04-18,Muntenia,B,"['Ploi', 'Ploaie']",21.875,1010.48,13.3375,42.2
2010-04-19,Muntenia,B,['Ploi'],26.375,1002.56,11.3325,61.4
2010-04-21,Muntenia,B,['Ploaie'],27.71428571428572,996.4999999999998,14.385,55.2
2010-04-22,Muntenia,B,"['Ploaie', 'Fulger', 'Ploi']",36.42857142857143,1000.64,14.062,57.0
2010-04-23,Muntenia,B,['Ploaie'],32.75,1007.26,12.182,65.0
2010-04-25,Muntenia,B,"['Ploaie', 'Innorări temporare']",32.125,1011.2,13.244,66.0
2010-04-26,Muntenia,B,"['Vânt puternic', 'Ploi']",28.8,1015.46,13.868,38.0
2010-04-27,Muntenia,B,['Innorari'],25.6,1015.04,11.484,41.0
2010-04-28,Muntenia,B,['Ploi'],37.66666666666666,1011.64,11.834,42.2
2010-04-29,Muntenia,B,['Caniculă'],36.375,1010.28,14.188,49.6
2010-01-05,Muntenia,B,"['Caniculă', 'Caniculă']",40.25,1002.6,17.926,48.2
2010-03-05,Muntenia,B,"['Vreme frumoasă', 'Posibile ploi joi', 'Averse', 'Fulger', 'Vijelie']",34.25,1002.34,17.016,37.6
2010-04-05,Muntenia,B,"['Ploi de vară', 'Tunete', 'Fulgere', 'Răbufniri ale vântului', 'Averse']",31.25,1003.44,17.218,41.6
2010-05-05,Muntenia,B,['Averse'],27.5,1003.38,17.59,45.2
2010-07-05,Muntenia,B,['Ploaie'],27.75,995.78,14.944,69.8
2010-08-05,Muntenia,B,['Ploaie'],22.375,997.5,15.434,62.0
2010-10-05,Muntenia,B,"['Averse', 'Averse', 'Descărcări electrice', 'Intensificări ale vântului', 'Grindină']",22.0,997.28,15.474,65.6
2010-11-05,Muntenia,B,"['Grindină', 'Vijelie']",33.25,999.16,19.582,56.4
2010-05-13,Muntenia,B,['Averse'],28.83333333333333,995.4199999999998,18.754,68.8
2010-05-14,Muntenia,B,"['Ploaie', 'Fulger', 'Vijelie', 'Grindină']",23.0,995.94,17.984,64.2
2010-05-16,Muntenia,B,"['Grindină', 'Ploaie']",14.0,987.25,16.595,58.75
2010-05-17,Muntenia,B,['Ploaie'],11.83333333333333,990.95,10.3325,66.5
2010-05-18,Muntenia,B,['Ploaie'],14.66666666666667,993.625,11.4775,68.75
2010-05-19,Muntenia,B,['Ploaie'],19.5,1000.1,12.6175,74.75
2010-05-20,Muntenia,B,"['Furtună', 'Fulger']",20.33333333333333,1003.475,13.8125,64.0
2010-05-21,Muntenia,B,"['Furtună', 'Grindină', 'Ploi', 'Inundație']",24.83333333333333,1001.95,14.115,75.0
2010-05-22,Muntenia,B,['Grindină'],16.5,999.4,14.26,77.25
2010-05-23,Muntenia,B,"['Averse', 'Fulger', 'Grindină']",16.16666666666667,1001.133333333333,16.50333333333333,66.66666666666667
2010-05-24,Muntenia,B,"['Averse', 'Descărcări electrice', 'Ploaie', 'Caniculă']",20.33333333333333,1000.533333333333,18.12333333333333,60.66666666666666
2010-05-25,Muntenia,B,['Ploaie'],31.0,998.6,19.84666666666667,61.33333333333334
2010-05-26,Muntenia,B,"['Grindină', 'Ploaie']",31.66666666666667,999.2666666666668,22.18333333333333,56.0
2010-05-27,Muntenia,B,['Ploaie'],35.5,998.2666666666664,23.37666666666667,51.33333333333334
2010-05-28,Muntenia,B,"['Grindină', 'Ploaie']",36.8,998.4,23.395,38.5
2010-05-29,Muntenia,B,['Ploi'],22.16666666666667,1002.425,20.25,51.5
2010-05-30,Muntenia,B,"['Averse', 'Fenomene electrice', 'Grindină', 'Vânt', 'Averse']",21.16666666666667,1000.65,20.855,57.25
2010-05-31,Muntenia,B,"['Ploi', 'Vânt activ', 'Grindină']",24.33333333333333,993.625,20.1675,67.25
2010-01-06,Muntenia,B,['Inundație'],19.42857142857143,991.9333333333334,14.89,84.33333333333333
2010-04-06,Muntenia,B,['Soare'],19.57142857142857,999.32,18.318,55.2
2010-05-06,Muntenia,B,"['Averse', 'Descărcări electrice', 'Intensificări ale vântului', 'Caniculă']",24.85714285714286,1004.125,19.58,44.25
2010-08-06,Muntenia,B,['Caniculă'],30.0,999.9333333333334,22.97,41.66666666666666
2010-09-06,Muntenia,B,['Caniculă'],34.6,1001.4,23.8225,42.0
2010-10-06,Muntenia,B,"['Caniculă', 'Caniculă']",38.0,1003.05,24.3975,53.0
2010-11-06,Muntenia,B,"['Caniculă', 'Caniculă']",40.14285714285715,1001.85,26.2625,43.5
2010-12-06,Muntenia,B,['Caniculă'],44.14285714285715,999.6,27.49,41.25
2010-06-13,Muntenia,B,['Caniculă'],34.71428571428572,998.625,28.2825,34.75
2010-06-14,Muntenia,B,['Caniculă'],37.71428571428572,999.475,27.9475,32.25
2010-06-15,Muntenia,B,['Ploaie'],41.0,1001.625,27.7825,36.75
2010-06-16,Muntenia,B,"['Averse cu grindină', 'Grindină']",31.8,1001.975,24.325,38.0
2010-06-17,Muntenia,B,"['Vijelie', 'Grindină']",18.0,1002.875,20.075,58.5
2010-06-18,Muntenia,B,"['Vijelie', 'Grindină', 'Inundație', 'Furtună', 'Inundație']",19.0,1001.5,21.3875,43.0
2010-06-19,Muntenia,B,"['Ploaie', 'Ploaie']",26.16666666666667,993.725,22.135,53.0
2010-06-20,Muntenia,B,"['Furtună', 'Grindină', 'Fulger', 'Trăsnet', 'Averse', 'Fenomene electrice']",12.5,992.625,20.3675,57.75
2010-06-21,Muntenia,B,"['Ploaie torențială', 'Grindină']",27.75,991.7,21.97,56.5
2010-06-22,Muntenia,B,"['Furtună', 'Fulger', 'Fulger', 'Grindină', 'Vijelie']",17.75,990.425,19.22,62.25
2010-06-23,Muntenia,B,"['Averse', 'Averse']",13.0,991.45,17.23,75.0
2010-06-24,Muntenia,B,"['Averse', 'Ploaie']",12.33333333333333,996.275,15.585,72.0
2010-06-26,Muntenia,B,['Inundație'],16.5,994.15,18.3225,61.25
2010-06-27,Muntenia,B,"['Grindină', 'Inundație']",20.0,998.75,19.1175,58.25
2010-06-29,Muntenia,B,['Ploaie'],23.83333333333333,998.325,20.5,61.0
2010-06-30,Muntenia,B,['Ploaie'],17.83333333333333,998.95,21.345,65.25
2010-01-07,Muntenia,B,"['Ploaie', 'Grindină']",25.83333333333333,999.575,22.7,60.5
2010-02-07,Muntenia,B,['Ploaie'],28.16666666666667,1001.925,23.42,43.75
2010-03-07,Muntenia,B,"['Averse', 'Inundație', 'Ploi de vară', 'Fulger']",27.33333333333333,1002.45,22.065,50.75
2010-04-07,Muntenia,B,"['Ploaie', 'Averse']",19.0,1001.875,19.865,58.75
2010-05-07,Muntenia,B,"['Inundație', 'Furtună']",21.75,1001.225,21.01,52.75
2010-07-07,Muntenia,B,"['Fulger', 'Vijelie', 'Grindină', 'Inundație', 'Averse']",39.5,999.88,21.81,47.8
2010-08-07,Muntenia,B,['Ploaie'],25.14285714285714,1003.6,17.858,57.0
2010-09-07,Muntenia,B,['Ploaie'],25.71428571428572,1003.96,21.15,48.0
2010-10-07,Muntenia,B,"['Inundație', 'Averse', 'Descărcări electrice', 'Vânt puternic', 'Inundație', 'Ploi']",27.28571428571428,1004.1,20.852,57.4
2010-11-07,Muntenia,B,"['Averse', 'Descărcări electrice', 'Intensificări ale vântului', 'Ploi', 'Descărcări electrice', 'Intensificări de vânt']",18.14285714285714,1003.12,22.534,65.2
2010-07-15,Muntenia,B,['Caniculă'],27.71428571428572,999.78,23.288,68.0
2010-07-16,Muntenia,B,['Caniculă'],39.0,1003.925,25.6575,61.25
2010-07-17,Muntenia,B,['Caniculă'],43.14285714285715,1004.575,26.96,47.75
2010-07-18,Muntenia,B,"['Furtună', 'Fulger']",38.14285714285715,1002.8,26.78,51.25
2010-07-23,Muntenia,B,"['Furtună', 'Grindină']",34.0,999.4,25.315,53.75
2010-07-26,Muntenia,B,"['Ploaie', 'Ploaie']",18.0,995.175,18.2525,76.5
2010-07-27,Muntenia,B,['Ploaie'],19.16666666666667,997.275,20.2725,69.75
2010-07-28,Muntenia,B,['Caniculă'],17.66666666666667,998.875,20.5725,58.5
2010-07-29,Muntenia,B,['Ploaie'],20.5,1000.45,22.115,46.75
2010-07-30,Muntenia,B,"['Averse', 'Fulger', 'Vijelie']",27.16666666666667,1002.625,23.875,42.0
2010-07-31,Muntenia,B,"['Caniculă', 'Caniculă']",29.0,1002.0,25.365,46.25
2010-01-08,Muntenia,B,"['Ploi', 'Instabilitate', 'Grindină', 'Ploi']",36.5,1000.225,26.2075,51.0
2010-02-08,Muntenia,B,"['Ploi torentiale', 'Fenomene electrice', 'Caderi de grindina']",37.33333333333334,1001.125,27.1175,51.0
2010-04-08,Muntenia,B,['Caniculă'],52.8,993.56,26.268,52.4
2010-05-08,Muntenia,B,"['Caniculă', 'Ploaie']",40.33333333333334,995.28,25.79199999999999,48.2
2010-06-08,Muntenia,B,['Caniculă'],39.16666666666666,996.74,27.518,50.8
2010-07-08,Muntenia,B,"['Averse', 'Arsită']",40.16666666666666,999.0400000000002,27.57999999999999,50.4
2010-08-08,Muntenia,B,"['Furtună', 'Fulger']",27.83333333333333,1000.52,25.984,49.2
2010-09-08,Muntenia,B,['Caniculă'],19.0,1001.08,24.702,57.0
2010-10-08,Muntenia,B,['Caniculă'],32.33333333333334,1001.54,26.016,47.8
2010-11-08,Muntenia,B,"['Caniculă', 'Caniculă']",41.33333333333334,1002.16,26.976,48.6
2010-12-08,Muntenia,B,['Caniculă'],47.2,1002.02,28.70800000000001,36.6
2010-08-13,Muntenia,B,['Caniculă'],49.0,1002.34,29.342,31.6
2010-08-14,Muntenia,B,['Caniculă'],46.66666666666666,1004.0,28.618,32.6
2010-08-15,Muntenia,B,['Caniculă'],44.83333333333334,1004.32,28.12,31.0
2010-08-16,Muntenia,B,['Averse'],63.25,1003.1,28.086,28.0
2010-08-17,Muntenia,B,"['Caniculă', 'Caniculă']",68.33333333333333,998.84,25.076,35.8
2010-08-18,Muntenia,B,"['Caniculă', 'Caniculă']",32.6,997.9,24.352,33.4
2010-08-20,Muntenia,B,['Caniculă'],26.5,1006.26,24.51,28.6
2010-08-21,Muntenia,B,['Caniculă'],24.16666666666667,1011.28,22.766,20.6
2010-08-23,Muntenia,B,['Averse'],34.83333333333334,1004.34,22.186,27.0
2010-08-24,Muntenia,B,['Averse'],37.0,1000.84,22.266,37.0
2010-08-26,Muntenia,B,['Caniculă'],37.16666666666666,1003.08,24.654,26.0
2010-08-27,Muntenia,B,"['Fulger', 'Vijelie', 'Grindină', 'Inundație', 'Caniculă']",49.4,999.66,26.142,25.6
2010-08-28,Muntenia,B,['Instabilitate'],54.33333333333334,992.0599999999998,26.516,30.2
2010-08-29,Muntenia,B,"['Ploaie', 'Averse', 'Intensificări ale vântului']",19.16666666666667,996.38,21.028,34.2
2010-08-30,Muntenia,B,"['Averse', 'Descărcări electrice', 'Grindină', 'Cantități mari de apă']",13.0,1000.0,17.508,47.8
2010-08-31,Muntenia,B,"['Ploaie', 'Vânt puternic']",19.33333333333333,991.76,18.05,69.8
2010-02-09,Muntenia,B,['Ploaie'],18.71428571428572,998.68,16.64,30.8
2010-04-09,Muntenia,B,['Ploaie'],27.28571428571428,1006.0,18.378,30.8
2010-06-09,Muntenia,B,['Ploaie'],33.14285714285715,1004.62,18.402,43.4
2010-07-09,Muntenia,B,"['Ploaie', 'Vânt']",32.57142857142857,1003.8,18.852,44.6
2010-08-09,Muntenia,B,"['Ploaie', 'Vânt']",40.85714285714285,1002.52,21.376,35.6
2010-09-09,Muntenia,B,"['Ploaie', 'Vânt']",23.14285714285714,1006.16,16.358,56.4
2010-10-09,Muntenia,B,['Ploaie'],24.57142857142857,1008.34,16.792,58.6
2010-09-15,Muntenia,B,['Caniculă'],63.5,1004.82,20.26,28.0
2010-09-16,Muntenia,B,['Ploaie'],69.57142857142857,1001.95,20.17,41.0
2010-09-19,Muntenia,B,"['Ploaie', 'Fulger', 'Ploaie']",22.71428571428572,1000.12,18.5,40.8
2010-09-20,Muntenia,B,"['Ploaie', 'Ceață']",12.66666666666667,1002.92,15.684,69.6
2010-09-21,Muntenia,B,['Ceata'],16.5,1009.24,14.974,51.8
2010-09-23,Muntenia,B,['Ploaie'],33.5,1010.8,16.55,41.0
2010-09-24,Muntenia,B,['Ploaie'],25.0,1006.14,16.71,42.4
2010-09-25,Muntenia,B,"['Averse', 'Innorări temporare', 'Ploi']",28.83333333333333,998.66,18.874,43.8
2010-09-26,Muntenia,B,['Caniculă'],16.33333333333333,993.6,19.632,71.8
2010-09-27,Muntenia,B,['Ploi'],13.25,998.46,18.392,63.2
2010-09-28,Muntenia,B,"['Ploi', 'Cald', 'Ploi']",23.33333333333333,999.62,17.652,56.0
2010-09-29,Muntenia,B,['Averse'],17.5,998.52,14.068,88.2
2010-09-30,Muntenia,B,"['Ploaie', 'Răcire', 'Vânt', 'Ploaie']",12.57142857142857,1000.1,13.616,70.6
2010-01-10,Muntenia,B,"['Fulger', 'Ploi', 'Brumă']",20.14285714285714,1004.68,11.392,55.0
2010-02-10,Muntenia,B,['Ploaie'],14.85714285714286,1009.08,12.21,52.2
2010-03-10,Muntenia,B,"['Ploaie', 'Ploaie']",10.71428571428571,1012.26,11.1,66.2
2010-04-10,Muntenia,B,['Ploaie'],12.14285714285714,1013.08,9.884,38.8
2010-05-10,Muntenia,B,"['Ploaie', 'Brumă', 'Vânt']",13.42857142857143,1011.84,7.366,66.6
2010-06-10,Muntenia,B,['Ploaie'],16.14285714285714,1012.26,7.734,84.0
2010-07-10,Muntenia,B,['Ploi'],20.85714285714286,1016.18,7.1,41.2
2010-08-10,Muntenia,B,['Ploaie'],18.85714285714286,1015.28,5.668000000000001,55.6
2010-09-10,Muntenia,B,['Ploaie'],21.57142857142857,1006.4,6.668000000000001,65.6
2010-10-10,Muntenia,B,['Ploaie'],18.16666666666667,1000.36,9.046,61.6
2010-11-10,Muntenia,B,['Ploi'],39.33333333333334,1002.56,9.16,65.0
2010-12-10,Muntenia,B,"['Brumă', 'Ceață', 'Ploaie', 'Scădere temperaturi']",48.25,1004.0,10.026,62.6
2010-10-13,Muntenia,B,['Ploaie'],52.0,1002.5,10.602,53.8
2010-10-14,Muntenia,B,"['Ploaie', 'Ploaie']",26.375,1001.68,9.534,49.2
2010-10-15,Muntenia,B,"['Ploaie', 'Răcire accentuată', 'Ploi']",30.25,997.675,11.6475,71.5
2010-10-16,Muntenia,B,['Ploaie'],26.0,998.95,10.5725,91.75
2010-10-17,Muntenia,B,['Ploaie'],15.875,1001.575,11.2625,98.0
2010-10-18,Muntenia,B,"['Ploaie', 'Inundație']",21.875,1003.575,10.4075,98.75
2010-10-19,Muntenia,B,"['Ploaie', 'Vânt', 'Frig']",18.125,994.95,10.025,98.75
2010-10-20,Muntenia,B,['Ger'],15.25,994.125,11.4275,92.75
2010-10-21,Muntenia,B,['Ger'],15.125,1004.6,11.105,65.75
2010-10-22,Muntenia,B,['Ploaie'],33.64625,1017.6,6.6375,53.0
2010-10-23,Muntenia,B,['Burniță'],49.0,1013.025,6.635,58.5
2010-10-24,Muntenia,B,['Ploaie'],56.625,1007.9,8.0325,62.0
2010-10-25,Muntenia,B,"['Burniță', 'Ploaie', 'Ploaie']",34.2,1003.925,8.515,90.75
2010-10-26,Muntenia,B,['Ploaie'],29.4,1002.625,11.6475,88.25
2010-10-29,Muntenia,B,['Caniculă'],46.75,1011.54,3.160000000000001,64.4
2010-10-31,Muntenia,B,['Ceata'],67.875,1011.325,6.72,58.0
2010-01-11,Muntenia,B,['Burnita'],37.75,1010.85,6.74,86.25
2010-06-11,Muntenia,B,['Ploaie'],61.5,1003.725,12.0325,57.5
2010-07-11,Muntenia,B,['Ploaie'],73.75,997.675,11.7925,54.0
2010-09-11,Muntenia,B,['Ploaie'],38.2,985.175,17.8375,44.5
2010-10-11,Muntenia,B,"['Ploaie', 'Ger', 'Viscol']",55.66666666666666,990.8,19.934,30.6
2010-12-11,Muntenia,B,['Ceata'],40.125,997.08,13.55,66.0
2010-11-13,Muntenia,B,['Burniță'],52.75,1001.2,11.76,56.8
2010-11-15,Muntenia,B,['Burniță'],101.875,1005.65,14.4475,36.5
2010-11-16,Muntenia,B,"['Burniță', 'Ploaie']",44.25,1003.675,12.815,54.0
2010-11-17,Muntenia,B,"['Soare', 'Ploi']",48.75,997.1,11.946,84.4
2010-11-18,Muntenia,B,['Ploaie'],47.0,1002.94,10.592,93.6
2010-11-19,Muntenia,B,['Ploaie'],50.875,1009.56,9.202000000000002,82.8
2010-11-20,Muntenia,B,['Ploaie'],43.625,1007.5,9.442,95.0
2010-11-21,Muntenia,B,['Ploi'],28.14285714285714,1006.22,5.793999999999999,98.8
2010-11-22,Muntenia,B,"['Ploi', 'Lapoviță', 'Ninsori']",34.25,1000.86,8.516,96.8
2010-11-23,Muntenia,B,['Precipitații mixte'],24.8,986.475,9.635,98.75
2010-11-24,Muntenia,B,"['Ploaie', 'Ploi', 'Ninsori']",8.166666666666666,989.74,6.81,73.2
2010-11-25,Muntenia,B,"['Lapoviță', 'Vânt', 'Lapoviță']",27.875,996.82,4.024,67.2
2010-11-26,Muntenia,B,"['Ploaie', 'Precipitații mixte']",40.625,993.64,6.042,74.2
2010-11-27,Muntenia,B,"['Ploi', 'Lapoviță', 'Ploaie']",28.0,995.4400000000002,5.110000000000001,85.6
2010-11-28,Muntenia,B,"['Ploaie', 'Ploaie']",26.625,1003.02,4.808,82.2
2010-11-29,Muntenia,B,"['Ploaie', 'Ploi']",16.375,990.46,10.368,91.2
2010-11-30,Muntenia,B,['Ploaie'],12.0,999.98,6.968000000000001,71.2
2010-01-12,Muntenia,B,"['Polei', 'Inundație']",7.571428571428571,1002.22,-1.248,98.6
2010-02-12,Muntenia,B,"['Lapoviță', 'Ploaie', 'Burniță', 'Ploaie', 'Lapoviță', 'Ninsoare']",10.57142857142857,1002.1,-0.605,98.75
2010-03-12,Muntenia,B,['Ploaie'],23.28571428571428,1001.925,2.165,98.75
2010-04-12,Muntenia,B,"['Ceata', 'Inundație', 'Ninsori']",9.75,999.725,4.6775,98.75
2010-07-12,Muntenia,B,"['Ploi', 'Ninsori', 'Lapoviță', 'Fulguieli', 'Ploi']",49.0,1002.025,2.8975,89.25
2010-08-12,Muntenia,B,"['Ninsori', 'Lapoviță', 'Ploaie']",43.16666666666666,1001.16,7.176,70.0
2010-09-12,Muntenia,B,"['Ploaie', 'Ninsoare', 'Ninsori']",40.71428571428572,992.58,9.11,81.4
2010-10-12,Muntenia,B,"['Ninsori', 'Vânt puternic', 'Ninsori', 'Lapoviță']",26.14285714285714,997.68,1.108,76.6
2010-11-12,Muntenia,B,"['Fulguieli', 'Ger']",27.28571428571428,1002.7,-1.726,50.0
2010-12-12,Muntenia,B,"['Ninsoare', 'Lapoviță', 'Polei']",29.0,995.26,-3.626,64.6
2010-12-13,Muntenia,B,['Ninsoare'],50.57142857142857,994.8,-1.484,95.2
2010-12-14,Muntenia,B,"['Ger', 'Ninsori']",39.85714285714285,1000.18,-0.988,91.0
2010-12-15,Muntenia,B,"['Ninsoare', 'Lapoviță', 'Polei']",21.57142857142857,1004.76,-4.118,53.2
2010-12-18,Muntenia,B,"['Polei', 'Ceata', 'Burniță']",55.85714285714285,992.36,-6.773999999999999,58.2
2010-12-19,Muntenia,B,"['Burniță', 'Polei']",40.57142857142857,1002.68,-4.0,55.0
2010-12-20,Muntenia,B,"['Ceata', 'Burnita', 'Fulguieli', 'Burniță', 'Fulguială', 'Ceată', 'Ploaie']",81.5,1004.54,-3.359999999999999,55.2
2010-12-22,Muntenia,B,"['Burniță', 'Ploaie', 'Ploi', 'Ninsori']",121.5,1005.84,2.018,69.6
2010-12-23,Muntenia,B,"['Ceață', 'Burniță', 'Ploi']",140.8571428571429,1002.0,2.984,76.8
2010-12-24,Muntenia,B,"['Inundație', 'Ninsori', 'Lapoviță']",104.8571428571429,995.44,3.66,89.6
2010-12-27,Muntenia,B,['Ger'],15.71428571428571,1008.2,-0.8859999999999999,88.2
2010-12-28,Muntenia,B,"['Ninsoare', 'Vreme rece']",31.0,1008.52,-2.752,85.6
2010-12-29,Muntenia,B,['Ger'],47.0,1013.24,-5.942,77.8
2010-12-30,Muntenia,B,['Precipitații'],41.28571428571428,1013.9,-6.684,86.6
2010-12-31,Muntenia,B,"['Masa de aer rece', 'Ceata', 'Ger']",50.14285714285715,1011.5,-9.366,84.2
2011-02-01,Muntenia,B,"['Fulger', 'Ninsori', 'Viscol', 'Polei', 'Ger']",82.0,1002.14,-4.76,67.8
2011-03-01,Muntenia,B,"['Ninsoare', 'Viscol', 'Ger']",36.5,1006.18,-2.042,84.2
2011-04-01,Muntenia,B,"['Lapoviță', 'Ger', 'Fulgi de zăpadă']",23.75,1012.48,-4.970000000000001,92.2
2011-05-01,Muntenia,B,"['Ploi', 'Ger', 'Chiciură']",21.33333333333333,1015.42,-7.016,89.0
2011-07-01,Muntenia,B,"['Ploi', 'Aer cald', 'Ceată', 'Burniță']",22.57142857142857,1016.28,-7.378,89.8
2011-09-01,Muntenia,B,"['Burniță', 'Fulguială', 'Ceată', 'Polei']",99.28571428571428,1010.54,0.718,74.6
2011-10-01,Muntenia,B,"['Burniță', 'Ceață', 'Ploi slabe']",65.42857142857143,1012.86,-0.4520000000000001,98.6
2011-11-01,Muntenia,B,"['Burnită', 'Ceată']",35.42857142857143,1010.1,2.01,98.8
2011-12-01,Muntenia,B,"['Burnită', 'Ceată', 'Maxime pozitive']",34.42857142857143,1007.36,1.624,98.8
2011-01-13,Muntenia,B,['Ploi'],35.14285714285715,1004.72,2.116,98.4
2011-01-14,Muntenia,B,"['Innorări consistente', 'Ploi slabe']",57.14285714285715,1003.48,2.2,93.8
2011-01-15,Muntenia,B,['Ploaie'],47.85714285714285,1003.725,4.315,98.0
2011-01-16,Muntenia,B,"['Burniță', 'Fulguieli', 'Ceată', 'Ceață']",24.0,1012.425,6.1975,83.75
2011-01-17,Muntenia,B,"['Ceata', 'Caniculă']",21.0,1017.1,3.105,76.0
2011-01-18,Muntenia,B,"['Ger', 'Ceata']",29.75,1013.225,-0.0225,98.75
2011-01-19,Muntenia,B,"['Burniță', 'Ceată']",31.83333333333333,1009.94,-0.554,98.8
2011-01-20,Muntenia,B,"['Burnită', 'Ceată']",29.42857142857143,1007.0,-0.36,98.8
2011-01-21,Muntenia,B,"['Ger', 'Ceata', 'Ploi', 'Lapoviță', 'Ninsori', 'Ninsori', 'Ploi']",27.28571428571428,1009.26,1.176,92.8
2011-01-25,Muntenia,B,"['Ninsori', 'Ger']",35.28571428571428,1005.38,-4.517999999999999,74.2
2011-01-26,Muntenia,B,['Ger'],45.14285714285715,1003.14,-9.868,72.6
2011-01-27,Muntenia,B,"['Ger', 'Fulguieli']",72.57142857142857,1005.76,-9.758,63.2
2011-01-28,Muntenia,B,"['Fulguieli', 'Ger']",57.57142857142857,1012.52,-5.57,62.2
2011-01-30,Muntenia,B,['Ger'],39.71428571428572,1008.66,-7.258,62.8
2011-01-02,Muntenia,B,['Ger'],66.0,1013.82,-9.96,75.2
2011-02-02,Muntenia,B,['Ceata'],75.66666666666667,1010.9,-8.876000000000001,70.0
2011-03-02,Muntenia,B,['Ger'],84.14285714285714,1012.76,-10.484,57.8
2011-04-02,Muntenia,B,['Ceata'],68.71428571428571,1014.26,-7.909999999999999,57.2
2011-08-02,Muntenia,B,['Temperaturi modeste'],50.28571428571428,1005.38,3.068000000000001,71.2
2011-09-02,Muntenia,B,"['Ploi', 'Lapoviță', 'Ninsori']",51.42857142857143,1005.8,4.06,54.4
2011-10-02,Muntenia,B,['Furtună'],43.42857142857143,1009.88,2.676,44.8
2011-12-02,Muntenia,B,['Ploi'],26.14285714285714,995.36,5.55,33.2
2011-02-13,Muntenia,B,['Ninsoare'],27.66666666666667,1006.38,-0.184,35.8
2011-02-14,Muntenia,B,"['Fulger', 'Ninsori', 'Fulguială']",29.0,1003.56,-1.818,44.6
2011-02-18,Muntenia,B,"['Ninsori', 'Lapoviță']",26.33333333333333,1002.12,1.078,98.4
2011-02-19,Muntenia,B,"['Ploi', 'Ninsori', 'Temperaturi în scădere']",14.33333333333333,998.8,0.908,96.6
2011-02-20,Muntenia,B,"['Ninsori', 'Ninsoare']",22.33333333333333,1004.46,-2.294,64.6
2011-02-21,Muntenia,B,"['Ninsori', 'Fulgi', 'Zapada', 'Ger']",32.0,1005.74,-1.392,62.6
2011-02-22,Muntenia,B,"['Ninsoare', 'Viscol', 'Ninsori', 'Avalanșă']",24.66666666666667,1003.0,-2.418,80.8
2011-02-23,Muntenia,B,"['Ninsori', 'Viscol']",25.0,1007.16,-3.644,79.2
2011-02-25,Muntenia,B,"['Ninsori', 'Vânt puternic']",41.0,1013.36,-4.618,62.6
2011-03-15,Muntenia,B,['Ploaie'],71.66666666666667,1009.24,12.75,31.4
2011-03-17,Muntenia,B,"['Ploaie', 'Ninsori', 'Lapoviță']",51.83333333333334,1005.575,4.94,95.25
2011-03-19,Muntenia,B,['Ploi slabe'],35.16666666666666,1007.36,3.73,83.6
2011-03-21,Muntenia,B,['Precipitații'],21.0,1018.86,4.792,36.2
